点击月份,点击日期,点击时间,结算时间,创建时间,付款时间,淘宝付款时间,品牌名称,商品ID,商品标题,掌柜旺旺,店铺名称,商品数量,商品单价,类目名称,淘宝订单编号,淘宝子订单号,订单状态,订单类型,付款金额,结算金额,佣金比率,佣金金额,推广位ID,推广位名称,成交平台
2020-11,2020-11-19,2020-11-19 02:41:17,,2020-12-01 23:21:00,2020-12-01 23:21:56,2020-12-01 23:21:00,vita,8391485512245,VITA褪黑素sleep安瓶助眠软糖睡眠糖sleepwell退黑素软糖,vita软糖旗舰店,VITA软糖旗舰店,2,269,膳食营养补充食品,8063883656390723755,,已付款,天猫,225.95,,0.03,,18999721388976,VsleepI31,无线
2020-11,2020-11-20,2020-11-20 02:10:37,,2020-12-01 23:04:00,2020-12-01 23:05:06,2020-12-01 23:04:00,vita,8391485512245,VITA褪黑素sleep安瓶助眠软糖睡眠糖sleepwell退黑素软糖,vita软糖旗舰店,VITA软糖旗舰店,1,269,膳食营养补充食品,8063837431766299357,,已付款,天猫,113.1,,0.03,,18999721388976,VsleepI31,无线
2020-11,2020-11-24,2020-11-24 01:57:51,,2020-12-02 01:54:00,2020-12-02 01:54:27,2020-12-02 01:54:00,vita,8406711827254,VITA褪黑素sleep安神助眠睡眠软糖原装10粒,vita软糖旗舰店,VITA软糖旗舰店,1,69.9,膳食营养补充食品,7898873359902153677,,已付款,天猫,25.73,,0.03,,18999725389323,VsleepI39,无线
2020-11,2020-11-30,2020-11-30 03:11:18,,2020-12-02 02:48:00,2020-12-02 02:48:43,2020-12-02 02:48:00,vita,8391485512245,VITA褪黑素sleep安瓶助眠软糖睡眠糖sleepwell退黑素软糖,vita软糖旗舰店,VITA软糖旗舰店,1,269,膳食营养补充食品,8073593756757692624,,已付款,天猫,97.56,,0.03,,18999721388976,VsleepI31,无线
2020-11,2020-11-23,2020-11-23 05:38:15,,2020-12-07 04:47:00,2020-12-07 04:47:41,2020-12-07 04:47:00,vita,8391485512245,VITA褪黑素sleep安瓶助眠软糖睡眠糖sleepwell退黑素软糖,vita软糖旗舰店,VITA软糖旗舰店,1,269,膳食营养补充食品,8083866391657311596,,已失效,天猫,113.23,,0.03,,18999725939298,VsleepI38,无线
2020-11,2020-11-30,2020-11-30 03:37:05,,2020-12-11 01:43:00,2020-12-11 01:43:58,2020-12-11 01:43:00,vita,8391485512245,【年终盛典】VITA褪黑素sleep安瓶助眠软糖睡眠糖sleepwell退黑素软糖,vita软糖旗舰店,VITA软糖旗舰店,2,269,膳食营养补充食品,8095056847129074271,,已付款,天猫,177.59,,0.03,,18999852289131,CsleepI41,无线
2020-11,2020-11-27,2020-11-27 01:09:17,,2020-12-10 22:24:00,2020-12-10 22:24:57,2020-12-10 22:24:00,vita,8390650804296,【年终盛典】VITA睡眠软糖助眠安神褪黑素软糖神经酰胺补水美颜软糖40粒,vita软糖旗舰店,VITA软糖旗舰店,1,269,膳食营养补充食品,8095660065449442622,,已付款,天猫,96.99,,0.03,,18999851689143,CsleepI55,无线
2020-11,2020-11-28,2020-11-28 02:25:56,,2020-12-10 21:11:00,2020-12-10 21:11:06,2020-12-10 21:10:00,vita,8391485512245,【年终盛典】VITA褪黑素sleep安瓶助眠软糖睡眠糖sleepwell退黑素软糖,vita软糖旗舰店,VITA软糖旗舰店,1,269,膳食营养补充食品,8095342257293286634,,已付款,天猫,87.77,,0.03,,18999732539364,TsleepI6,无线
2020-11,2020-11-28,2020-11-28 03:18:40,,2020-12-10 20:41:00,2020-12-10 20:41:27,2020-12-10 20:40:00,vita,8389050710094,【年终盛典】VITA褪黑素睡眠软糖5mg深度睡眠安瓶助眠软糖50粒褪黑素软糖,vita软糖旗舰店,VITA软糖旗舰店,1,269,膳食营养补充食品,8094109111077395653,,已付款,天猫,107.18,,0.03,,18999737989260,TsleepI7,无线
2020-11,2020-11-27,2020-11-27 11:00:11,,2020-12-10 20:31:00,2020-12-10 20:31:16,2020-12-10 20:30:00,vita,8391485512245,【年终盛典】VITA褪黑素sleep安瓶助眠软糖睡眠糖sleepwell退黑素软糖,vita软糖旗舰店,VITA软糖旗舰店,1,269,膳食营养补充食品,8094080562831879329,,已付款,天猫,87.28,,0.03,,18999732539364,TsleepI6,无线
2020-11,2020-11-30,2020-11-30 02:44:07,,2020-12-10 20:19:00,2020-12-10 20:19:08,2020-12-10 20:18:00,vita,8391485512245,【年终盛典】VITA褪黑素sleep安瓶助眠软糖睡眠糖sleepwell退黑素软糖,vita软糖旗舰店,VITA软糖旗舰店,1,269,膳食营养补充食品,8095376205792609837,,已付款,天猫,108.69,,0.03,,18999847939228,CsleepI58,无线
2020-11,2020-11-29,2020-11-29 11:33:34,,2020-12-10 18:57:00,2020-12-10 18:57:56,2020-12-10 18:57:00,vita,8400562332581,【年终盛典】vita免疫防御益生菌益生元软糖原装正品30粒,vita软糖旗舰店,VITA软糖旗舰店,1,269,膳食营养补充食品,8094823389618941342,,已付款,天猫,104.04,,0.03,,18999851689143,CsleepI55,无线
2020-11,2020-11-27,2020-11-27 05:53:36,,2020-12-10 18:14:00,2020-12-10 18:14:28,2020-12-10 18:13:00,vita,8391485512245,【年终盛典】VITA褪黑素sleep安瓶助眠软糖睡眠糖sleepwell退黑素软糖,vita软糖旗舰店,VITA软糖旗舰店,2,269,膳食营养补充食品,8094178088928224471,,已付款,天猫,175.43,,0.03,,18999852289131,CsleepI41,无线
2020-11,2020-11-30,2020-11-30 23:50:33,,2020-12-15 01:31:00,2020-12-15 01:31:40,2020-12-15 01:31:00,vita,8391485512245,VITA褪黑素sleep安瓶助眠软糖睡眠糖sleepwell退黑素软糖,vita软糖旗舰店,VITA软糖旗舰店,1,269,膳食营养补充食品,8109869589061751522,,已付款,天猫,107.56,,0.03,,18999737989260,TsleepI7,无线
2020-11,2020-11-30,2020-11-30 02:27:09,,2020-12-13 23:03:00,2020-12-13 23:03:30,2020-12-13 23:03:00,vita,8389801469510,VITA维生素CE软糖美容角蛋白生物素护发护甲vc葡萄柚味60粒,vita软糖旗舰店,VITA软糖旗舰店,1,269,膳食营养补充食品,8107840125722559729,,已付款,天猫,116.43,,0.03,,18999852289131,CsleepI41,无线
2020-11,2020-11-30,2020-11-30 02:35:38,,2020-12-13 20:42:00,2020-12-13 20:42:22,2020-12-13 20:42:00,vita,8391485512245,VITA褪黑素sleep安瓶助眠软糖睡眠糖sleepwell退黑素软糖,vita软糖旗舰店,VITA软糖旗舰店,1,269,膳食营养补充食品,8106212635157236186,,已付款,天猫,107.56,,0.03,,18999852289131,CsleepI41,无线
2020-11,2020-11-29,2020-11-29 02:06:23,,2020-12-03 00:51:00,2020-12-03 01:19:49,2020-12-03 01:19:00,vita,8390650804296,VITA睡眠软糖助眠安神褪黑素软糖神经酰胺补水美颜软糖40粒,vita软糖旗舰店,VITA软糖旗舰店,1,269,膳食营养补充食品,8076114622464028315,,已付款,天猫,106.43,,0.03,,18999852289131,CsleepI41,无线
2020-11,2020-11-25,2020-11-25 04:04:31,,2020-12-03 00:50:00,2020-12-03 00:51:11,2020-12-03 00:51:00,vita,8391485512245,VITA褪黑素sleep安瓶助眠软糖睡眠糖sleepwell退黑素软糖,vita软糖旗舰店,VITA软糖旗舰店,1,269,膳食营养补充食品,8075636072397446438,,已付款,天猫,112.06,,0.03,,18999737989260,TsleepI7,无线
2020-11,2020-11-24,2020-11-24 00:30:24,,2020-12-02 20:48:00,2020-12-02 20:49:02,2020-12-02 20:48:00,vita,8391485512245,VITA褪黑素sleep安瓶助眠软糖睡眠糖sleepwell退黑素软糖,vita软糖旗舰店,VITA软糖旗舰店,1,269,膳食营养补充食品,8075529477296519516,,已付款,天猫,113.23,,0.03,,18999732539364,TsleepI6,无线
2020-11,2020-11-23,2020-11-23 15:34:04,,2020-12-02 17:13:00,2020-12-02 17:13:06,2020-12-02 17:12:00,vita,8391485512245,VITA褪黑素sleep安瓶助眠软糖睡眠糖sleepwell退黑素软糖,vita软糖旗舰店,VITA软糖旗舰店,1,269,膳食营养补充食品,8074683151916124726,,已付款,天猫,113.14,,0.03,,18999738938942,TsleepI14,无线
2020-11,2020-11-28,2020-11-28 12:35:15,,2020-12-02 16:21:00,2020-12-02 16:21:29,2020-12-02 16:21:00,vita,8390650804296,VITA睡眠软糖助眠安神褪黑素软糖神经酰胺补水美颜软糖40粒,vita软糖旗舰店,VITA软糖旗舰店,1,269,膳食营养补充食品,8074537820323067782,,已付款,天猫,122.4,,0.03,,18999737989260,TsleepI7,无线
2020-11,2020-11-29,2020-11-29 03:36:21,,2020-12-02 15:59:00,2020-12-02 15:59:36,2020-12-02 15:59:00,vita,8391485512245,VITA褪黑素sleep安瓶助眠软糖睡眠糖sleepwell退黑素软糖,vita软糖旗舰店,VITA软糖旗舰店,1,269,膳食营养补充食品,8074779957488671015,,已付款,天猫,107.56,,0.03,,18999732539364,TsleepI6,无线
2020-11,2020-11-29,2020-11-29 13:08:00,,2020-12-02 15:39:00,2020-12-02 15:39:17,2020-12-02 15:39:00,vita,8391485512245,VITA褪黑素sleep安瓶助眠软糖睡眠糖sleepwell退黑素软糖,vita软糖旗舰店,VITA软糖旗舰店,1,269,膳食营养补充食品,8074448431836493287,,已付款,天猫,107.56,,0.03,,18999851689143,CsleepI55,无线
2020-11,2020-11-27,2020-11-27 00:35:17,,2020-12-02 13:45:00,2020-12-02 13:45:24,2020-12-02 13:45:00,vita,8391485512245,VITA褪黑素sleep安瓶助眠软糖睡眠糖sleepwell退黑素软糖,vita软糖旗舰店,VITA软糖旗舰店,1,269,膳食营养补充食品,8074178719950401636,,已付款,天猫,107.56,,0.03,,18999839689124,XsleepI8,无线
2020-11,2020-11-30,2020-11-30 00:58:08,,2020-12-02 11:02:00,2020-12-02 11:02:55,2020-12-02 11:02:00,vita,8391485512245,VITA褪黑素sleep安瓶助眠软糖睡眠糖sleepwell退黑素软糖,vita软糖旗舰店,VITA软糖旗舰店,1,269,膳食营养补充食品,8072919439412093741,,已付款,天猫,111.41,,0.03,,18999852289131,CsleepI41,无线
2020-11,2020-11-29,2020-11-29 02:09:15,,2020-12-02 09:30:00,2020-12-02 09:30:53,2020-12-02 09:30:00,vita,8391485512245,VITA褪黑素sleep安瓶助眠软糖睡眠糖sleepwell退黑素软糖,vita软糖旗舰店,VITA软糖旗舰店,1,269,膳食营养补充食品,8073796689544352527,,已付款,天猫,112.75,,0.03,,18999852289131,CsleepI41,无线
2020-11,2020-11-23,2020-11-23 20:13:13,,2020-12-02 09:07:00,2020-12-02 09:07:10,2020-12-02 09:07:00,vita,8391485512245,VITA褪黑素sleep安瓶助眠软糖睡眠糖sleepwell退黑素软糖,vita软糖旗舰店,VITA软糖旗舰店,1,269,膳食营养补充食品,8073772496705998805,,已付款,天猫,107.56,,0.03,,18999737989260,TsleepI7,无线
2020-11,2020-11-30,2020-11-30 02:32:10,,2020-12-02 05:28:00,2020-12-02 05:28:05,2020-12-02 05:27:00,vita,8391485512245,VITA褪黑素sleep安瓶助眠软糖睡眠糖sleepwell退黑素软糖,vita软糖旗舰店,VITA软糖旗舰店,1,269,膳食营养补充食品,8073601101420172449,,已付款,天猫,113.23,,0.03,,18999852289131,CsleepI41,无线
2020-11,2020-11-20,2020-11-20 01:02:58,,2020-12-02 04:54:00,2020-12-02 04:54:36,2020-12-02 04:54:00,vita,8391485512245,VITA褪黑素sleep安瓶助眠软糖睡眠糖sleepwell退黑素软糖,vita软糖旗舰店,VITA软糖旗舰店,1,269,膳食营养补充食品,8072494927587830338,,已付款,天猫,113.12,,0.03,,18999852289131,CsleepI41,无线
2020-11,2020-11-30,2020-11-30 02:07:49,,2020-12-13 23:04:00,2020-12-13 23:04:27,2020-12-13 23:04:00,vita,8389050710094,VITA褪黑素睡眠软糖5mg深度睡眠安瓶助眠软糖50粒褪黑素软糖,vita软糖旗舰店,VITA软糖旗舰店,1,269,膳食营养补充食品,8107612353248911803,,已付款,天猫,128.44,,0.03,,18999857539039,VesleepI1,无线
2020-11,2020-11-30,2020-11-30 02:07:49,,2020-12-13 23:03:00,2020-12-13 23:04:00,2020-12-13 23:03:00,vita,8389050710094,VITA褪黑素睡眠软糖5mg深度睡眠安瓶助眠软糖50粒褪黑素软糖,vita软糖旗舰店,VITA软糖旗舰店,1,269,膳食营养补充食品,8106493578894911803,,已付款,天猫,125.29,,0.03,,18999857539039,VesleepI1,无线
2020-11,2020-11-29,2020-11-29 21:06:10,,2020-12-13 12:44:00,2020-12-13 12:45:02,2020-12-13 12:44:00,vita,8390650804296,VITA睡眠软糖助眠安神褪黑素软糖神经酰胺补水美颜软糖40粒,vita软糖旗舰店,VITA软糖旗舰店,1,269,膳食营养补充食品,8105892848294852527,,已付款,天猫,118.09,,0.03,,18999906039212,TstressI20,无线
2020-11,2020-11-29,2020-11-29 21:06:10,,2020-12-13 12:44:00,2020-12-13 12:45:02,2020-12-13 12:44:00,vita,8389562244648,VITA元气舒压stress 软糖缓解压力心情草莓柠檬口味42粒,vita软糖旗舰店,VITA软糖旗舰店,1,269,膳食营养补充食品,8105892848294852527,,已付款,天猫,118.09,,0.03,,18999906039212,TstressI20,无线
2020-11,2020-11-29,2020-11-29 21:06:10,,2020-12-13 12:44:00,2020-12-13 12:45:02,2020-12-13 12:44:00,vita,8389801605463,VITA复合维生素女性综合叶酸生物素矿物质维生素ce营养软糖,vita软糖旗舰店,VITA软糖旗舰店,1,269,膳食营养补充食品,8105892848294852527,,已付款,天猫,112.14,,0.03,,18999906039212,TstressI20,无线
2020-11,2020-11-28,2020-11-28 18:12:20,,2020-12-13 02:12:00,2020-12-13 02:12:53,2020-12-13 02:12:00,vita,8389562244648,VITA元气舒压stress 软糖缓解压力心情草莓柠檬口味42粒,vita软糖旗舰店,VITA软糖旗舰店,1,269,膳食营养补充食品,7901646261665205971,,已付款,天猫,118.17,,0.03,,18999904689236,TstressI19,无线
2020-11,2020-11-28,2020-11-28 01:36:36,,2020-12-12 23:55:00,2020-12-12 23:55:57,2020-12-12 23:55:00,vita,8389801605463,【年终盛典】VITA复合维生素女性综合叶酸生物素矿物质维生素ce营养软糖,vita软糖旗舰店,VITA软糖旗舰店,1,269,膳食营养补充食品,8104894819927071746,,已付款,天猫,79.08,,0.03,,18999855489045,TmultiI3,无线
2020-11,2020-11-28,2020-11-28 11:39:31,,2020-12-12 16:26:00,2020-12-12 16:27:02,2020-12-12 16:26:00,vita,8406736482903,【VITA褪黑素sleep安神助眠睡眠软糖原装10粒,vita软糖旗舰店,VITA软糖旗舰店,1,89,膳食营养补充食品,7901497870157084668,,已失效,天猫,0,,0.03,,18999904689236,TstressI19,无线
2020-11,2020-11-28,2020-11-28 11:39:31,,2020-12-12 16:26:00,2020-12-12 16:27:02,2020-12-12 16:26:00,vita,8407039004177,【VITA元气舒压stress软糖缓解压力草莓柠檬口味10粒,vita软糖旗舰店,VITA软糖旗舰店,1,89,膳食营养补充食品,7901497870157084668,,已失效,天猫,0,,0.03,,18999904689236,TstressI19,无线
2020-11,2020-11-28,2020-11-28 11:39:31,,2020-12-12 16:26:00,2020-12-12 16:27:02,2020-12-12 16:26:00,vita,8391485512245,【年终盛典】VITA褪黑素sleep安瓶助眠软糖睡眠糖sleepwell退黑素软糖,vita软糖旗舰店,VITA软糖旗舰店,3,269,膳食营养补充食品,7901497870157084668,,已付款,聚划算,247.84,,0.03,,18999904689236,TstressI19,无线
2020-11,2020-11-28,2020-11-28 05:21:14,,2020-12-11 08:38:00,2020-12-11 08:38:40,2020-12-11 08:38:00,vita,8389801469510,【年终盛典】VITA维生素CE软糖美容角蛋白生物素护发护甲vc葡萄柚味60粒,vita软糖旗舰店,VITA软糖旗舰店,1,269,膳食营养补充食品,8096438996961363599,,已付款,天猫,101.59,,0.03,,18999906039212,TstressI20,无线
2020-11,2020-11-28,2020-11-28 05:21:14,,2020-12-11 08:38:00,2020-12-11 08:38:40,2020-12-11 08:38:00,vita,8391485512245,【年终盛典】VITA褪黑素sleep安瓶助眠软糖睡眠糖sleepwell退黑素软糖,vita软糖旗舰店,VITA软糖旗舰店,1,269,膳食营养补充食品,8096438996961363599,,已付款,天猫,91.39,,0.03,,18999906039212,TstressI20,无线
2020-11,2020-11-29,2020-11-29 23:22:39,,2020-12-11 01:24:00,2020-12-11 01:24:22,2020-12-11 01:24:00,vita,8391485512245,【年终盛典】VITA褪黑素sleep安瓶助眠软糖睡眠糖sleepwell退黑素软糖,vita软糖旗舰店,VITA软糖旗舰店,1,269,膳食营养补充食品,8096175800822508974,,已付款,天猫,98.69,,0.03,,18999904689236,TstressI19,无线
2020-11,2020-11-29,2020-11-29 03:59:17,,2020-12-11 01:20:00,2020-12-11 01:20:08,2020-12-11 01:19:00,vita,8391485512245,【年终盛典】VITA褪黑素sleep安瓶助眠软糖睡眠糖sleepwell退黑素软糖,vita软糖旗舰店,VITA软糖旗舰店,1,269,膳食营养补充食品,8096377797725059449,,已付款,天猫,111.35,,0.03,,18999857539039,VesleepI1,无线
2020-11,2020-11-29,2020-11-29 23:22:39,,2020-12-11 01:18:00,2020-12-11 01:18:34,2020-12-11 01:18:00,vita,8391485512245,【年终盛典】VITA褪黑素sleep安瓶助眠软糖睡眠糖sleepwell退黑素软糖,vita软糖旗舰店,VITA软糖旗舰店,1,269,膳食营养补充食品,8096161113331508974,,已失效,天猫,92.81,,0.03,,18999904689236,TstressI19,无线
2020-11,2020-11-26,2020-11-26 22:44:21,,2020-12-10 23:55:00,2020-12-10 23:55:18,2020-12-10 23:54:00,vita,8400562332581,【年终盛典】vita免疫防御益生菌益生元软糖原装正品30粒,vita软糖旗舰店,VITA软糖旗舰店,1,269,膳食营养补充食品,8095956813239786812,,已付款,天猫,108.45,,0.03,,18999860038914,TmultiI18,无线
2020-11,2020-11-26,2020-11-26 22:44:21,,2020-12-10 23:55:00,2020-12-10 23:55:18,2020-12-10 23:54:00,vita,8391485512245,【年终盛典】VITA褪黑素sleep安瓶助眠软糖睡眠糖sleepwell退黑素软糖,vita软糖旗舰店,VITA软糖旗舰店,1,269,膳食营养补充食品,8095956813239786812,,已付款,天猫,97.56,,0.03,,18999860038914,TmultiI18,无线
2020-11,2020-11-30,2020-11-30 17:09:51,,2020-12-10 22:45:00,2020-12-10 22:46:03,2020-12-10 22:45:00,vita,8391485512245,【年终盛典】VITA褪黑素sleep安瓶助眠软糖睡眠糖sleepwell退黑素软糖,vita软糖旗舰店,VITA软糖旗舰店,1,269,膳食营养补充食品,8094645943000340136,,已付款,天猫,86.99,,0.03,,18999904689236,TstressI19,无线
2020-11,2020-11-27,2020-11-27 22:23:06,,2020-12-10 21:45:00,2020-12-10 21:45:12,2020-12-10 21:44:00,vita,8406736482903,【VITA褪黑素sleep安神助眠睡眠软糖原装10粒,vita软糖旗舰店,VITA软糖旗舰店,1,89,膳食营养补充食品,8095716730319139793,,已失效,天猫,0,,0.03,,18999906039212,TstressI20,无线
2020-11,2020-11-27,2020-11-27 22:23:06,,2020-12-10 21:45:00,2020-12-10 21:45:12,2020-12-10 21:44:00,vita,8407039004177,【VITA元气舒压stress软糖缓解压力草莓柠檬口味10粒,vita软糖旗舰店,VITA软糖旗舰店,1,89,膳食营养补充食品,8095716730319139793,,已失效,天猫,0,,0.03,,18999906039212,TstressI20,无线
2020-11,2020-11-27,2020-11-27 22:23:06,,2020-12-10 21:45:00,2020-12-10 21:45:12,2020-12-10 21:44:00,vita,8390650804296,【年终盛典】VITA睡眠软糖助眠安神褪黑素软糖神经酰胺补水美颜软糖40粒,vita软糖旗舰店,VITA软糖旗舰店,1,269,膳食营养补充食品,8095716730319139793,,已付款,天猫,101.98,,0.03,,18999906039212,TstressI20,无线
2020-11,2020-11-27,2020-11-27 22:23:06,,2020-12-10 21:45:00,2020-12-10 21:45:12,2020-12-10 21:44:00,vita,8389562244648,【年终盛典】VITA元气舒压stress 软糖缓解压力心情草莓柠檬口味42粒,vita软糖旗舰店,VITA软糖旗舰店,1,269,膳食营养补充食品,8095716730319139793,,已付款,天猫,102,,0.03,,18999906039212,TstressI20,无线
2020-11,2020-11-27,2020-11-27 22:23:06,,2020-12-10 21:45:00,2020-12-10 21:45:12,2020-12-10 21:44:00,vita,8389801469510,【年终盛典】VITA维生素CE软糖美容角蛋白生物素护发护甲vc葡萄柚味60粒,vita软糖旗舰店,VITA软糖旗舰店,1,269,膳食营养补充食品,8095716730319139793,,已付款,天猫,107.39,,0.03,,18999906039212,TstressI20,无线
2020-11,2020-11-30,2020-11-30 11:37:55,,2020-12-10 08:28:00,2020-12-10 20:48:28,2020-12-10 20:47:00,vita,8406736482903,【VITA褪黑素sleep安神助眠睡眠软糖原装10粒,vita软糖旗舰店,VITA软糖旗舰店,1,89,膳食营养补充食品,8091163951362516179,,已失效,天猫,0,,0.03,,18999904689236,TstressI19,无线
2020-11,2020-11-30,2020-11-30 11:37:55,,2020-12-10 08:28:00,2020-12-10 20:48:28,2020-12-10 20:47:00,vita,8407039004177,【VITA元气舒压stress软糖缓解压力草莓柠檬口味10粒,vita软糖旗舰店,VITA软糖旗舰店,1,89,膳食营养补充食品,8091163951362516179,,已失效,天猫,0,,0.03,,18999904689236,TstressI19,无线
2020-11,2020-11-30,2020-11-30 11:37:55,,2020-12-10 08:28:00,2020-12-10 20:48:28,2020-12-10 20:47:00,vita,8400562332581,【年终盛典】vita免疫防御益生菌益生元软糖原装正品30粒,vita软糖旗舰店,VITA软糖旗舰店,1,269,膳食营养补充食品,8091163951362516179,,已付款,天猫,111.12,,0.03,,18999904689236,TstressI19,无线
2020-11,2020-11-30,2020-11-30 11:37:55,,2020-12-10 08:28:00,2020-12-10 20:48:28,2020-12-10 20:47:00,vita,8390650552313,【年终盛典】VITA成人复合维生素B12软糖男女士辅酶q10保健品百香果味60粒,vita软糖旗舰店,VITA软糖旗舰店,2,269,膳食营养补充食品,8091163951362516179,,已付款,天猫,211.08,,0.03,,18999904689236,TstressI19,无线
2020-11,2020-11-30,2020-11-30 11:37:55,,2020-12-10 08:27:00,2020-12-10 20:47:52,2020-12-10 20:47:00,vita,8389038066663,【年终盛典】VITA提高专注维生素focus清晰思维考研软糖36粒,vita软糖旗舰店,VITA软糖旗舰店,2,269,膳食营养补充食品,8091153547515516179,,已付款,天猫,203.9,,0.03,,18999904689236,TstressI19,无线
2020-11,2020-11-30,2020-11-30 11:37:55,,2020-12-10 08:27:00,2020-12-10 20:47:52,2020-12-10 20:47:00,vita,8389562244648,【年终盛典】VITA元气舒压stress 软糖缓解压力心情草莓柠檬口味42粒,vita软糖旗舰店,VITA软糖旗舰店,2,269,膳食营养补充食品,8091153547515516179,,已付款,天猫,203.9,,0.03,,18999904689236,TstressI19,无线
2020-11,2020-11-30,2020-11-30 11:37:55,,2020-12-10 08:27:00,2020-12-10 20:47:52,2020-12-10 20:47:00,vita,8406736482903,【VITA褪黑素sleep安神助眠睡眠软糖原装10粒,vita软糖旗舰店,VITA软糖旗舰店,1,89,膳食营养补充食品,8091153547515516179,,已失效,天猫,0,,0.03,,18999904689236,TstressI19,无线
2020-11,2020-11-30,2020-11-30 11:37:55,,2020-12-10 08:27:00,2020-12-10 20:47:52,2020-12-10 20:47:00,vita,8407039004177,【VITA元气舒压stress软糖缓解压力草莓柠檬口味10粒,vita软糖旗舰店,VITA软糖旗舰店,1,89,膳食营养补充食品,8091153547515516179,,已失效,天猫,0,,0.03,,18999904689236,TstressI19,无线
2020-11,2020-11-30,2020-11-30 11:37:55,,2020-12-10 08:27:00,2020-12-10 20:47:52,2020-12-10 20:47:00,vita,8406402666328,【VITA维生素CE软糖美容角蛋白生物素护发护甲vc软糖10粒,vita软糖旗舰店,VITA软糖旗舰店,1,89,膳食营养补充食品,8091153547515516179,,已失效,天猫,0,,0.03,,18999904689236,TstressI19,无线
2020-11,2020-11-27,2020-11-27 18:43:11,,2020-12-10 13:18:00,2020-12-10 13:18:34,2020-12-10 13:18:00,vita,8391485512245,【年终盛典】VITA褪黑素sleep安瓶助眠软糖睡眠糖sleepwell退黑素软糖,vita软糖旗舰店,VITA软糖旗舰店,1,269,膳食营养补充食品,8093322079945320489,,已付款,天猫,111.96,,0.03,,18999858489006,TmultiI10,无线
2020-11,2020-11-27,2020-11-27 21:14:16,,2020-12-10 10:00:00,2020-12-10 10:00:45,2020-12-10 10:00:00,vita,8391485512245,【年终盛典】VITA褪黑素sleep安瓶助眠软糖睡眠糖sleepwell退黑素软糖,vita软糖旗舰店,VITA软糖旗舰店,1,269,膳食营养补充食品,8092237544601160226,,已付款,天猫,112.37,,0.03,,18999906039212,TstressI20,无线
2020-11,2020-11-25,2020-11-25 21:38:07,,2020-12-10 09:18:00,2020-12-10 09:18:15,2020-12-10 09:17:00,vita,8389562244648,【年终盛典】VITA元气舒压stress 软糖缓解压力心情草莓柠檬口味42粒,vita软糖旗舰店,VITA软糖旗舰店,3,269,膳食营养补充食品,8091371922696685266,,已失效,天猫,292.56,,0.03,,18999870489234,TstressI1,无线
2020-11,2020-11-29,2020-11-29 21:11:42,,2020-12-10 08:39:00,2020-12-10 08:39:36,2020-12-10 08:39:00,vita,8389562244648,【年终盛典】VITA元气舒压stress 软糖缓解压力心情草莓柠檬口味42粒,vita软糖旗舰店,VITA软糖旗舰店,2,269,膳食营养补充食品,8092306989145497287,,已付款,天猫,205.99,,0.03,,18999906039212,TstressI20,无线
2020-11,2020-11-27,2020-11-27 02:23:10,,2020-12-10 01:32:00,2020-12-10 01:32:55,2020-12-10 01:32:00,vita,8391485512245,【年终盛典】VITA褪黑素sleep安瓶助眠软糖睡眠糖sleepwell退黑素软糖,vita软糖旗舰店,VITA软糖旗舰店,1,269,膳食营养补充食品,8091837729226097440,,已付款,天猫,87.45,,0.03,,18999858489006,TmultiI10,无线
2020-11,2020-11-26,2020-11-26 03:29:27,,2020-12-10 01:18:00,2020-12-10 01:18:33,2020-12-10 01:18:00,vita,8389050710094,【年终盛典】VITA褪黑素睡眠软糖5mg深度睡眠安瓶助眠软糖50粒褪黑素软糖,vita软糖旗舰店,VITA软糖旗舰店,1,269,膳食营养补充食品,8091836360744232612,,已付款,天猫,108.27,,0.03,,18999857539039,VesleepI1,无线
2020-11,2020-11-27,2020-11-27 19:40:00,,2020-12-10 00:46:00,2020-12-10 00:46:09,2020-12-10 00:45:00,vita,8406736482903,【VITA褪黑素sleep安神助眠睡眠软糖原装10粒,vita软糖旗舰店,VITA软糖旗舰店,1,89,膳食营养补充食品,8090578339236997223,,已失效,天猫,0,,0.03,,18999906039212,TstressI20,无线
2020-11,2020-11-27,2020-11-27 19:40:00,,2020-12-10 00:46:00,2020-12-10 00:46:09,2020-12-10 00:45:00,vita,8395516260970,【年终盛典】VITA女士复合维生素软糖烟酰胺维生素ACD软糖量贩两瓶装,vita软糖旗舰店,VITA软糖旗舰店,2,538,膳食营养补充食品,8090578339236997223,,已付款,聚划算,466.24,,0.03,,18999906039212,TstressI20,无线
2020-11,2020-11-26,2020-11-26 01:24:16,,2020-12-10 00:40:00,2020-12-10 00:40:42,2020-12-10 00:40:00,vita,8389801605463,【年终盛典】VITA复合维生素女性综合叶酸生物素矿物质维生素ce营养软糖,vita软糖旗舰店,VITA软糖旗舰店,1,269,膳食营养补充食品,8091884529961026702,,已付款,天猫,99.35,,0.03,,18999906039212,TstressI20,无线
2020-11,2020-11-26,2020-11-26 01:24:16,,2020-12-10 00:40:00,2020-12-10 00:40:42,2020-12-10 00:40:00,vita,8395303982317,【年终盛典】vita儿童免疫力罐维生素CD3&锌软糖immunity正品原装50粒,vita软糖旗舰店,VITA软糖旗舰店,1,269,膳食营养补充食品,8091884529961026702,,已付款,聚划算,110.44,,0.03,,18999906039212,TstressI20,无线
